43.99.90.20.00.00.00;Капитальный ремонт витражных систем ограждающих конструкций;Капитальный ремонт витражных систем ограждающих конструкций;Работа
43.99.90.21.00.00.00;Капитальный ремонт охранно санитарной зоны водоналивного пункта;Устройство стоек, устройство ограждения из сетчатых пролетов, устройство ворот, окраска сетчатого ограждения, устройство наружного освещения;Работа
43.99.90.22.00.00.00;Капитальный ремонт подкрановых путей и покраска мостового крана;Улучшенная штукатурка колонн и подкрановых балок, окраска колонн и подкрановых балок фасадной краской, пескоструйная очистка козлового крана, огрунтовка металлических поверхностей, окраска металлических поверхностей;Работа
43.99.90.23.00.00.00;Капитальный ремонт электропривода раздвижных дверей;Замена узлов электропривода раздвижных дверей на фотоэлементах;Работа
43.99.90.24.00.00.00;Работы по установке постовых вышек;Монтаж и изготовление постовых вышек из сэндвич-панелей и пластика;Работа
43.99.90.25.00.00.00;Работы по канализационному коллектору с гидравлическим испытанием и промывкой трубопроводов;Работы по канализационному коллектору, с установкой арматуры в камерах переключения, дренажных колодцах, гидравлическим испытанием и промывкой трубопроводов с пуском объекта в эксплуатацию согласно СНиП РК;Работа
43.99.90.26.00.00.00;Монтаж канализационной насосной станции;Монтаж комплектной установки с выполнением полного комплекса строительных, электротехнических и работ по КИПиА с проведением обкатки оборудования, пуско-наладочных работ и пуском в эксплуатацию объекта ;Работа
43.99.90.27.00.00.00;Работы по засыпке полей испарения защитным слоем из песчанного грунта;Комплекс работ по разработке песчаного грунта в карьере с погрузкой на автомашину, перевозке песка, планировке песчаного грунта бульдозером  с уплотнением в чаше испарительной площадки;Работа
43.99.90.28.00.00.00;Капитальный ремонт кровельного покрытия и гаражного бокса с установкой водослива и фасада;Работы по разборке старого кровельного покрытия, устройство нового 2-х слойного с устройством водостоков;Работа
43.99.90.29.00.00.00;Капитальный ремонт склада;Работы по ремонту склада, разборка бетонного основания, устройство армирования, бетонирование стен и основания, окраска стен, замена оконных блоков;Работа
43.99.90.30.00.00.00;Капитальный ремонт кабинетов;Работы по ремонту офисных кабинетов  (ремонт стен из гипсокартона, потолков Армстронг, полов из ламината, замена дверных блоков);Работа
43.99.90.31.00.00.00;Капитальный ремонт замены оконных и дверных блоков;Разборка и демонтаж старых оконных и дверных блоков. Устройство новых оконных и дверных блоков из стеклопластика;Работа
43.99.90.32.00.00.00;Капитальный ремонт усиления и ремонт фундаментов;;Работа
43.99.90.33.00.00.00;Капитальный ремонт поддона склада жидких реагентов;Разборка старого основания из кислотоупорной плитки. Ремонт бетонных фундаментов, устройство нового основания из кислотоупорной плитки;Работа
43.99.90.34.00.00.00;Работы по ремонту и обслуживанию переходов;Ремонт и обслуживание маршрутов служебных переходов (проходов);Работа
43.99.90.34.10.00.00;Работы по ремонту и обслуживанию переходов;Ремонт и обслуживание переходов через железнодорожные пути;Работа
43.99.90.35.00.00.00;Работы по строительству мемориальных комплексов;Работы по строительству мемориальных комплексов;Работа
45.20.11.10.20.00.00;Работы по ремонту ходовой части автомобилей и средств автотранспортных легковых;Комплекс работ по приведению в исправность и замены запасных частей ходовой части автомобилей и средств автотранспортных легковых;Работа
45.20.11.20.20.00.00;Работы по ремонту моторной части автомобилей и средств автотранспортных легковых;Комплекс работ по приведению в исправность и замены запасных частей моторной части автомобилей и средств автотранспортных легковых;Работа
45.20.12.20.00.00.00;Работы по ремонту системы электрической автомобилей и средств автотранспортных легковых;Комплекс работ по приведению в исправность и замены запасных частей системы электрической автомобилей и средств автотранспортных легковых;Работа
45.20.13.20.00.00.00;Работы по ремонту колес автомобилей и средств автотранспортных легковых;Работы по ремонту колес автомобилей и средств автотранспортных легковых, включая их установку и замену ;Работа
45.20.13.30.00.00.00;Работы по ремонту колес автомобилей и средств автотранспортных легковых;Работы по замене автомобильных шин, балансировка колес и другие сопутствующие работы;Работа
45.20.14.20.00.00.00;Работы по ремонту кузова автомобилей и средств автотранспортных легковых;Комплекс работ по приведению кузова автомобиля и средства автотранспортного легкового в исправное состояние (включая ремонт после повреждений), ремонт дверей, замков, окон, а также работы по покраске;Работа
45.20.21.10.20.00.00;Работы по ремонту ходовой части автомобилей прочих;Комплекс работ по приведению в исправность и замены запасных частей ходовой части автомобилей прочих;Работа
45.20.21.20.20.00.00;Работы по ремонту моторной части автомобилей прочих;Комплекс работ по приведению в исправность и замены запасных частей моторной части автомобилей прочих;Работа
45.20.21.30.10.00.00;Капитальный ремонт двигателей и коробок передач;Капитальный ремонт двигателей и коробок передач автотракторной техники;Работа
45.20.21.30.11.00.00;Капитальный ремонт двигателей и коробок передач;Капитальный ремонт двигателей и коробок передач автотранспорта  специального или специализированного назначения;Работа
45.20.21.30.12.00.00;Капитальный ремонт двигателей и коробок передач;Капитальный ремонт двигателей и коробок передач автотранспорта специального или специализированного назначения, автотракторной техники;Работа
45.20.21.31.10.00.00;Капитальный ремонт автотракторной техники;Капитальный ремонт автотракторной техники;Работа
45.20.21.31.11.00.00;Капитальный ремонт автотранспорта специального или специализированного назначения;Капитальный ремонт автотранспорта специального или специализированного назначения;Работа
45.20.21.31.12.00.00;Капитальный ремонт автотранспорта;Капитальный ремонт автотранспорта специального или специализированного назначения,  а также автотракторной техники;Работа
45.20.21.32.10.00.00;Текущий ремонт автотракторной техники;Текущий ремонт автотракторной техники;Работа
45.20.21.32.11.00.00;Текущий ремонт автотранспорта специального или специализированного назначения;Текущий ремонт автотранспорта специального или специализированного назначения;Работа
45.20.21.33.10.00.00;Текущее обслуживание автотракторной техники;Текущее обслуживание автотракторной техники;Работа
45.20.21.33.11.00.00;Текущее обслуживание автотранспорта специального или специализированного назначения;Текущее обслуживание автотранспорта специального или специализированного назначения;Работа
45.20.22.20.00.00.00;Работы по ремонту системы электрической  средств транспортных прочих;Комплекс работ по приведению в исправность и замены запасных частей системы электрической средств транспортных прочих;Работа
45.20.23.20.00.00.00;Работы по ремонту кузова средств транспортных прочих;Комплекс работ по приведению кузова средств транспортных прочих в исправное состояние (включая ремонт после повреждений), ремонт дверей, замков, окон, а также работы по покраске;Работа
45.20.24.20.00.00.00;Работы по ремонту машин комплексные;Комплекс работ по ремонту машин (приведение в исправность и замена запасных частей всех систем машины, послепродажный ремонт и обслуживание, и прочие работы по техническому обслуживанию );Работа
45.20.24.30.00.00.00;Работы по установке запчастей и принадлежностей машин;Работы по установке запчастей и принадлежностей, не являющихся частью производственного процесса (дооснащение прочее) машин;Работа
45.20.24.40.00.00.00;Работы по обслуживанию машин;Комплекс работ по обслуживанию машин собственного парка сторонними организациями, включая ремонт машин, текущее содержание в боксах, мойка и др. ;Работа
45.40.50.20.00.00.00;Работы по ремонту мотоциклов;Полный комплекс работ ремонтных по обслуживанию мотоциклов (с заменой запасных частей и комплектующих);Работа
52.21.19.70.00.00.00;Работы по погрузке-выгрузке грузов;Погрузо-разгрузочные работы при исправлении коммерческих браков на железнодорожном транспорте;Работа
59.11.11.10.10.00.00;Работы по производству художественных кинофильмов, видеофильмов и фильмов;работы по производству художественных кинофильмов, видеофильмов и фильмов;Работа
59.11.11.10.11.00.00;Работы по производству хроникально-документальных кинофильмов, видеофильмов и фильмов;работы по производству хроникально-документальных кинофильмов, видеофильмов и фильмов;Работа
59.11.11.10.12.00.00;Работы по производству научно-популярных кинофильмов, видеофильмов и фильмов;работы по производству научно-популярных кинофильмов, видеофильмов и фильмов;Работа
59.11.11.10.13.00.00;Работы по производству учебных кинофильмов, видеофильмов и фильмов;работы по производству учебных кинофильмов, видеофильмов и фильмов;Работа
59.11.11.10.14.00.00;Работы по производству анимационных кинофильмов, видеофильмов и фильмов;работы по производству анимационных кинофильмов, видеофильмов и фильмов;Работа
59.11.11.10.15.00.00;Работы по производству телевизионных кинофильмов, видеофильмов и фильмов;работы по производству телевизионных кинофильмов, видеофильмов и фильмов;Работа
59.11.11.10.16.00.00;Работы по производству прочих кинофильмов, видеофильмов и фильмов;работы по производству прочих кинофильмов, видеофильмов и фильмов;Работа
59.11.12.10.00.00.00;Работы по изготовлению рекламного видеофильма;изготовление рекламного видеофильма;Работа
59.11.12.13.00.00.00;Работы по производству рекламных фильмов, видеоклипов, отснятых на кинопленку, видеоленту или цифровой видеодиск;Работы по производству рекламных фильмов, видеоклипов, отснятых на кинопленку, видеоленту или цифровой видеодиск;Работа
59.11.24.10.00.00.00;Загрузка фильмов и видеопродукции прочей;загрузка фильмов и видеопродукции прочей;Работа
61.10.11.05.01.00.00;Организация городских кабельных коммуникаций;Телефонизация зданий;Работа
61.10.11.05.02.00.00;Организация городских кабельных коммуникаций;Прокладка оптического кабеля;Работа
61.10.11.05.03.00.00;Организация городских кабельных коммуникаций;Установка телефонов;Работа
61.10.11.05.04.00.00;Организация городских кабельных коммуникаций;Установка телефонных линий и потока Е1;Работа
61.10.11.05.05.00.00;Организация городских кабельных коммуникаций;Телефонизация зданий, прокладка оптического кабеля, установка телефонов,  телефонных линий и потока Е1;Работа
62.01.11.80.00.00.00;Модернизация системы коммерческого учёта электроэнергии;Модернизация системы коммерческого учёта электроэнергии;Работа
62.01.11.81.00.00.00;Модернизация системы диспетчерского контроля и сбора данных;Модернизация системы диспетчерского контроля и сбора данных;Работа
62.02.30.50.00.00.00;Работы по ремонту и техническому  сопровождению оборудования инфотелекоммуникационных систем;Работы по ремонту и техническому  сопровождению оборудования инфотелекоммуникационных систем;Работа
71.11.10.10.00.00.00;Работы по составлению планов и чертежей для архитектурных целей;Работы по составлению планов и чертежей для архитектурных целей;Работа
71.11.21.10.00.00.00;Работы по архитектурному проектированию зданий жилых;Работы по архитектурному проектированию зданий жилых ;Работа
71.11.22.10.00.00.00;Работы по архитектурному проектированию зданий нежилых;Работы по архитектурному проектированию зданий нежилых ;Работа
71.11.22.20.00.00.00;Работы по архитектурному проектированию;Мониторинг и согласование рабочих проектов для реализации генерального плана города;Работа
71.11.22.20.10.00.00;Работы по архитектурному проектированию;Работы по корректировке проекта детальной планировки  ;Работа
71.11.22.20.11.00.00;Работы по архитектурному проектированию;Работы по разработке проекта детальной планировки города;Работа
71.11.22.20.20.00.00;Работы по архитектурному проектированию;Ведение Государственного градостроительного кадастра города;Работа
71.11.22.20.30.00.00;Работы по архитектурному проектированию;Работы по обработке исходных данных для подготовки технических условий архитектурно -планировочного задания (АПЗ);Работа
71.11.22.20.40.00.00;Работы по архитектурному проектированию;Разработка схем прилегающей территории в радиусе 100 метров к запрашиваемому объекту с указанием детских учреждений и организаций образования ;Работа
71.11.23.10.00.00.00;Работы по реставрации памятников;Работы по реставрации памятников;Работа
71.11.23.20.00.00.00;Работы по восстановлению памятников;Работы по восстановлению памятников;Работа
71.12.12.10.00.00.00;Работы инженерные по проектированию зданий;Работы инженерные по проектированию зданий;Работа
71.12.12.10.10.00.00;Работы инженерные по проектированию зданий;Разработка проектно-сметной документации на капитальный ремонт зданий;Работа
71.12.12.11.00.00.00;Работы по разработке проектов систем кондиционирования и охлаждения;Работы по разработке проектов систем кондиционирования и охлаждения;Работа
71.12.12.12.00.00.00;Работы по инженерным разработкам в отношении контроля санитарного состояния и загрязнения окружающей среды, борьбы с шум;Работы по инженерным разработкам в отношении контроля санитарного состояния и загрязнения окружающей среды, борьбы с шумом;Работа
71.12.12.13.00.00.00;Работы инженерные по проектированию детского сада;Работы инженерные по проектированию детского сада;Работа
71.12.12.14.00.00.00;Работы инженерные по проектированию школ;Работы инженерные по проектированию школ;Работа
71.12.12.15.00.00.00;Работы инженерные по проектированию;Разработка проектно-сметной документации по реконструкции зданий;Работа
71.12.12.16.00.00.00;Работы инженерные по проектированию;Разработка проектно-сметной документации по реконструкции помещений;Работа
71.12.12.17.00.00.00;Работы инженерные по проектированию;Работы инженерные по корректировке проектно-сметной документации капитального ремонта зданий;Работа
71.12.12.18.00.00.00;Работы инженерные по проектированию;Работы инженерные по корректировке проектно-сметной документации капитального ремонта помещений;Работа
71.12.12.19.00.00.00;Работы инженерные по проектированию;Работы инженерные по корректировке проектно-сметной документации реконструкции здания;Работа
71.12.12.20.00.00.00;Работы инженерные по проектированию;Работы инженерные по корректировке проектно-сметной документации реконструкции помещения;Работа
71.12.12.21.00.00.00;Работы инженерные по проектированию;Работы инженерные по корректировке проектно-сметной документации строительства здания;Работа
71.12.12.22.00.00.00;Работы инженерные по проектированию;Разработка проектно-сметной документации по реконструкции подстанций;Работа
71.12.12.23.00.00.00;Работы инженерные по проектированию;Разработка проектно-сметной документации по ремонту  подстанций;Работа
71.12.13.10.00.00.00;Работы инженерные по проектированию электростанций;Работы инженерные по проектированию электростанций;Работа
71.12.14.10.00.00.00;Работы инженерные по проектированию транспортных средств;Работы инженерные по проектированию транспортных средств;Работа
71.12.15.10.00.00.00;Работы инженерные по проектированию установок (заводов) по обработке отходов и отбросов  (опасных и неопасных);Работы инженерные по проектированию установок (заводов) по обработке отходов и отбросов  (опасных и неопасных);Работа
71.12.16.10.00.00.00;Работы инженерные по проектированию систем водных, канализационных и дренажных;Работы инженерные по проектированию систем водных, канализационных и дренажных ;Работа
71.12.17.10.00.00.00;Работы инженерные по проектированию предприятий промышленных  и процессов технологических;Работы инженерные по проектированию предприятий промышленных  и процессов технологических;Работа
71.12.17.11.00.00.00;Работы инженерные по корректировке проектно-сметной документации ремонтных баз;Работы инженерные по корректировке проектно-сметной документации ремонтных баз ;Работа
71.12.18.10.00.00.00;Работы инженерные по проектированию линий связи и транслирования;Работы инженерные по проектированию линий связи и транслирования;Работа
71.12.19.10.00.00.00;Работы инженерные по проектированию дорог;Разработка проектно-сметной документации на строительство автомобильных дорог I-II категорий;Работа
71.12.19.10.00.10.00;Работы инженерные по проектированию дорог;Разработка проектно-сметной документации на строительство автомобильных дорог III-IV  категорий;Работа
71.12.19.10.10.10.00;Работы инженерные по проектированию дорог;Разработка проектно-сметной документации на реконструкцию автомобильных дорог I-II категорий;Работа
71.12.19.10.10.11.00;Работы инженерные по проектированию дорог;Разработка проектно-сметной документации на реконструкцию автомобильных дорог III-IV  категорий;Работа
71.12.19.10.11.10.00;Работы инженерные по проектированию дорог;Разработка проектно-сметной документации на средний ремонт автомобильных дорог I-II категорий;Работа
71.12.19.10.11.11.00;Работы инженерные по проектированию дорог;Разработка проектно-сметной документации на средний ремонт автомобильных дорог III-IV  категорий;Работа
71.12.19.10.12.10.00;Работы инженерные по проектированию дорог;Разработка проектно-сметной документации на капитальный ремонт автомобильных дорог I-II категорий;Работа
71.12.19.10.12.11.00;Работы инженерные по проектированию дорог;Разработка проектно-сметной документации на капитальный ремонт автомобильных дорог III-IV  категорий;Работа
71.12.19.10.20.00.00;Работы инженерные по проектированию дорог;Работы по  разработке предпроектной документации въездной магистрали в соответствии с регламентом генерального плана города;Работа
71.12.19.11.00.00.00;Работы инженерные по проектированию прочему;Работы инженерные по проектированию прочему;Работа
71.12.19.12.00.00.00;Работы инженерные по проектированию шахт;Работы инженерные по проектированию шахт;Работа
71.12.19.13.00.00.00;Работы инженерные по проектированию гидроэлектростанций;Работы инженерные по проектированию гидроэлектростанций;Работа
71.12.19.14.00.00.00;Работы инженерные по проектированию газотрубинной электростанции;Работы инженерные по проектированию газотрубинной электростанции;Работа
71.12.19.15.00.00.00;Работы инженерные по проектированию участка для практических занятий по сварке;Работы инженерные по проектированию участка для практических занятий по сварке;Работа
71.12.19.16.10.00.00;Работы изыскательские;Разработка эскизного проекта здания;Работа
71.12.19.17.00.00.00;Работы инженерные по проектированию комплексного благоустройства территории;Работы инженерные по проектированию комплексного благоустройства территории;Работа
71.12.19.18.00.00.00;Работы инженерные по проектированию;Разработка проектно-сметной документации на реконструкцию инженерных сетей и коммуникаций;Работа
71.12.19.19.00.00.00;Работы инженерные по проектированию;Корректировка проектно-сметной документации на реконструкцию инженерных сетей и коммуникаций;Работа
71.12.19.20.00.00.00;Работы инженерные по проектированию;Разработка проектно-сметной документации на установку автоматической пожарной сигнализации ;Работа
71.12.19.21.00.00.00;Работы инженерные по проектированию;Разработка проектно-сметной документации на реконструкцию автоматической пожарной сигнализации ;Работа
71.12.19.22.00.00.00;Работы инженерные по проектированию;Разработка проектно-сметной документации на установку охранной системы;Работа
71.12.19.23.00.00.00;Работы инженерные по проектированию;Разработка проектно-сметной документации на реконструкцию охранной системы;Работа
71.12.19.24.00.00.00;Работы инженерные по проектированию;Разработка проектно-сметной документации на создание систем и/или средств автоматизации технологических процессов на основе программно-технических  комплексов.;Работа
71.12.19.25.00.00.00;Работы инженерные по проектированию;Разработка конструкторской документации ;Работа
71.12.32.10.10.00.00;Работы геофизические;Работы геофизические по обследованию проблемных конструктивных элементов  здания с целью сейсмоусиления фундамента;Работа
71.12.32.10.11.00.00;Работы геофизические;Геофизические исследования скважин подземных хранилищ газа;Работа
71.12.32.11.00.00.00;Работы по геодезическому изучению;Работы по исследованию земной поверхности и граничащих почвенных слоев;Работа
71.12.32.12.00.00.00;Гидрологические изыскательские работы;Гидрологические изыскательские работы;Работа
71.12.32.13.00.00.00;Работы по изучению подземных слоев;Работы по изучению подземных слоев;Работа
71.12.33.10.00.00.00;Работы по разведке и оценке полезных ископаемых;Работы по разведке и оценке полезных ископаемых;Работа
71.20.12.10.00.00.00;Акустические и вибрационные испытания;Акустические и вибрационные испытания;Работа
71.20.12.11.00.00.00;Испытания состава минералов и содержание в них примесей;Испытания состава минералов и содержание в них примесей;Работа
71.20.12.12.00.00.00;Испытания в области гигиены питания, включая ветеринарный контроль и контроль за производством пищевых продуктов;Испытания в области гигиены питания, включая ветеринарный контроль и контроль за производством пищевых продуктов;Работа
71.20.12.13.00.00.00;Испытания физических и эксплутационных характеристик материалов;Испытания физических и эксплутационных характеристик материалов;Работа
71.20.12.14.00.00.00;Испытания свойств и надежности материалов, эксплутационных характеристик смонтированных механизмов;Испытания свойств и надежности материалов, эксплутационных характеристик смонтированных механизмов;Работа
71.20.12.15.00.00.00;Радиографическое тестирование сварных швов и стыков;Радиографическое тестирование сварных швов и стыков;Работа
71.20.12.16.00.00.00;Анализ разрушений;Анализ разрушений;Работа
71.20.12.17.00.00.00;Исследования и измерения параметров окружающей среды;Исследования и измерения параметров окружающей среды;Работа
71.20.12.18.00.00.00;Сертификация продуктов;Сертификация продуктов;Работа
71.20.12.21.00.00.00;Дефектоскопические работы;Работы по определению  качества  сварных швов трубопроводов;Работа
71.20.14.11.00.00.00;Периодические испытания автотранспортной техники на предмет дорожной безопасности;Периодические испытания автотранспортной техники на предмет дорожной безопасности;Работа
71.20.14.12.00.00.00;Испытания с применением моделей и макетов;Испытания с применением моделей и макетов;Работа
71.20.19.20.00.00.00;Освидетельствование приборов;Экспертиза состояния (освидетельствование) приборов;Работа
71.20.19.21.00.00.00;Техническое освидетельствование оборудования;Техническое освидетельствование оборудования;Работа
71.20.19.22.00.00.00;Работы по авторскому надзору за эксплуатацией подземных хранилищ газа;Работы по авторскому надзору за эксплуатацией подземных хранилищ газа;Работа
72.11.11.10.00.00.00;Исследования и опытно-конструкторские работы в области ДНК/РНК;Исследования и опытно-конструкторские работы в области ДНК/РНК;Работа
72.11.11.11.00.00.00;Исследования и опытно-конструкторские работы в области протеинов и других молекул;Исследования и опытно-конструкторские работы в области протеинов и других молекул;Работа
72.11.11.12.00.00.00;Работы по выращиванию и инженерии клеток и тканей;Работы по выращиванию и инженерии клеток и тканей;Работа
72.11.11.13.00.00.00;Работы в области техники процессной биотехнологии;Работы по технике процессной биотехнологии;Работа
72.11.11.14.00.00.00;Работы в области управления генами и РНК;генная терапия, управление вирусами;Работа
72.11.11.15.00.00.00;Работы в области биоинформатики;создание баз данных о генах, последовательностях протеинов, моделирующих комплексах биологических процессах, включая системную биологию;Работа
72.11.11.16.00.00.00;Работы в области нанобиотехнология;применяет инструменты и процессы нано и микрофабрикации для создания приспособлений по изучению биосистем и приложений в применении медицинских препаратов,  диагностике и т.д.;Работа
72.11.12.10.00.00.00;Работы по исследованиям и экспериментальным разработкам в области биотехнологий (экология и промышленность);Работы по исследованиям и экспериментальным разработкам в области биотехнологий (экология и промышленность);Работа
72.11.13.10.00.00.00;Работы по исследованиям и экспериментальным разработкам в области биотехнологий (сельское хозяйство);Работы по исследованиям и экспериментальным разработкам в области биотехнологий (сельское хозяйство) ;Работа
72.11.20.10.00.00.00;Работы по исследованиям и углубленным разработкам в области биотехнологий;Работы по исследованиям и углубленным разработкам в области биотехнологий;Работа
72.19.11.10.00.00.00;Работы по исследованиям и экспериментальным разработкам  в области математики;Работы по исследованиям и экспериментальным разработкам  в области математики;Работа
72.19.12.10.00.00.00;Работы по исследованиям и экспериментальным разработкам  в области информатики;Работы по исследованиям и экспериментальным разработкам  в области информатики;Работа
72.19.13.10.00.00.00;Работы по исследованиям и экспериментальным разработкам в области физико-математических наук;Работы по исследованиям и экспериментальным разработкам в области физико-математических наук;Работа
72.19.14.10.00.00.00;Работы по исследованиям и экспериментальным разработкам в области химии;Работы по исследованиям и экспериментальным разработкам в области химии;Работа
72.19.15.10.00.00.00;Работы по исследованиям и экспериментальным разработкам в области земельных и связанных с ними экологических наук;Работы по исследованиям и экспериментальным разработкам в области земельных и связанных с ними экологических наук;Работа
72.19.15.10.10.00.00;Работы опытно-методические по определению степени опасности отходов бурения, образующихся при сооружении скважин;Работы опытно-методические по определению степени опасности отходов бурения, образующихся при сооружении скважин ;Работа
